feature_group,model,RMSE_mean,RMSE_std,MAE_mean,MAE_std,MAPE_mean,MAPE_std,R2_mean,R2_std,elapsed_time_mean,elapsed_time_std
all_areas,ARIMA,219.1502634212669,48.07045184507271,174.28397411906903,41.544223947091645,1.6946670568877654e+16,1.9642616296550656e+16,0.432843991660888,0.2768962680908333,320.2177891667622,9.680891571850688
