feature_group,model,RMSE_mean,RMSE_std,MAE_mean,MAE_std,MAPE_mean,MAPE_std,R2_mean,R2_std,elapsed_time_mean,elapsed_time_std
all_areas,BASELINE,320.12088428036236,56.78973534269668,243.17591948437496,39.28215786462048,3191535282793758.0,4508537575356231.0,-0.16701750854346695,0.3767700728088954,0.01110079999974308,0.005301476173647041
all_areas,LGBM,228.11876177349663,20.738726284078936,179.75204699234516,16.831199508383172,7860439266648823.0,1.0556793930743436e+16,0.41853370883301744,0.1117821088549741,76.1861784333305,1.1245446804881185
all_areas,NEURALPROPHET,297.6792437104773,40.89106646983676,240.07350202287122,33.85822478047869,9723537522688096.0,1.1978358703884776e+16,-0.006889038304026503,0.3094800860220211,145.79188253333268,0.11063343245088506
all_areas,TimeGPT,394.8908953891129,81.68361957643714,333.498283765625,84.90331961294615,3.001300099215086e+16,3.006552752158902e+16,-0.8456466045418344,0.7645203211880522,4.707665666666192,0.056924804919389
